Country,State,Year,Month,Day,Total Cases
Namibia,,2020,04,11,16
Nepal,,2020,04,11,9
Netherlands,Aruba,2020,04,11,92
Netherlands,Curacao,2020,04,11,14
Netherlands,Sint Maarten,2020,04,11,50
Netherlands,,2020,04,11,24413
New Zealand,,2020,04,11,1312
Nicaragua,,2020,04,11,8
Niger,,2020,04,11,491
Nigeria,,2020,04,11,318
North Macedonia,,2020,04,11,760
Norway,,2020,04,11,6409
Oman,,2020,04,11,546
Pakistan,,2020,04,11,5011
Panama,,2020,04,11,2974
Papua New Guinea,,2020,04,11,2
Paraguay,,2020,04,11,133
Peru,,2020,04,11,6848
Philippines,,2020,04,11,4428
Poland,,2020,04,11,6356
Portugal,,2020,04,11,15987
Qatar,,2020,04,11,2728
Romania,,2020,04,11,5990
Russia,,2020,04,11,13584
Rwanda,,2020,04,11,120
Saint Lucia,,2020,04,11,15
Saint Vincent and the Grenadines,,2020,04,11,12
San Marino,,2020,04,11,356
Saudi Arabia,,2020,04,11,4033
Senegal,,2020,04,11,278
Serbia,,2020,04,11,3380
Seychelles,,2020,04,11,11
Singapore,,2020,04,11,2299
Slovakia,,2020,04,11,728
Slovenia,,2020,04,11,1188
Somalia,,2020,04,11,21
South Africa,,2020,04,11,2028
Spain,,2020,04,11,163027
Sri Lanka,,2020,04,11,198
Sudan,,2020,04,11,19
Suriname,,2020,04,11,10
Sweden,,2020,04,11,10151
Switzerland,,2020,04,11,25107
Taiwan*,,2020,04,11,385
Tanzania,,2020,04,11,32
Thailand,,2020,04,11,2518
Togo,,2020,04,11,76
Trinidad and Tobago,,2020,04,11,112
Tunisia,,2020,04,11,685
Turkey,,2020,04,11,52167
Uganda,,2020,04,11,53
Ukraine,,2020,04,11,2511
United Arab Emirates,,2020,04,11,3736
United Kingdom,Bermuda,2020,04,11,48
United Kingdom,Cayman Islands,2020,04,11,45
United Kingdom,Channel Islands,2020,04,11,407
United Kingdom,Gibraltar,2020,04,11,129
United Kingdom,Isle of Man,2020,04,11,226
United Kingdom,Montserrat,2020,04,11,9
United Kingdom,,2020,04,11,78991
Uruguay,,2020,04,11,494
US,,2020,04,11,526396
Uzbekistan,,2020,04,11,767
Venezuela,,2020,04,11,175
Vietnam,,2020,04,11,258
Zambia,,2020,04,11,40
Zimbabwe,,2020,04,11,14
Canada,Diamond Princess,2020,04,11,0
Dominica,,2020,04,11,16
Grenada,,2020,04,11,14
Mozambique,,2020,04,11,20
Syria,,2020,04,11,25
Timor-Leste,,2020,04,11,2
Belize,,2020,04,11,13
Canada,Recovered,2020,04,11,0
Laos,,2020,04,11,18
Libya,,2020,04,11,24
West Bank and Gaza,,2020,04,11,268
Guinea-Bissau,,2020,04,11,38
Mali,,2020,04,11,87
Saint Kitts and Nevis,,2020,04,11,12
Canada,Northwest Territories,2020,04,11,5
Canada,Yukon,2020,04,11,8
Kosovo,,2020,04,11,283
Burma,,2020,04,11,38
United Kingdom,Anguilla,2020,04,11,3
United Kingdom,British Virgin Islands,2020,04,11,3
United Kingdom,Turks and Caicos Islands,2020,04,11,8
MS Zaandam,,2020,04,11,9
Botswana,,2020,04,11,13
Burundi,,2020,04,11,5
Sierra Leone,,2020,04,11,8
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,04,11,2
Malawi,,2020,04,11,12
United Kingdom,Falkland Islands (Malvinas),2020,04,11,5
France,Saint Pierre and Miquelon,2020,04,11,1
South Sudan,,2020,04,11,4
Western Sahara,,2020,04,11,4
Sao Tome and Principe,,2020,04,11,4
Yemen,,2020,04,11,1
Afghanistan,,2020,04,12,607
Albania,,2020,04,12,446
Algeria,,2020,04,12,1914
Andorra,,2020,04,12,638
Angola,,2020,04,12,19
Antigua and Barbuda,,2020,04,12,21
Argentina,,2020,04,12,2142
Armenia,,2020,04,12,1013
Australia,Australian Capital Territory,2020,04,12,103
Australia,New South Wales,2020,04,12,2857
Australia,Northern Territory,2020,04,12,28
Australia,Queensland,2020,04,12,983
Australia,South Australia,2020,04,12,429
Australia,Tasmania,2020,04,12,133
Australia,Victoria,2020,04,12,1268
Australia,Western Australia,2020,04,12,514
Austria,,2020,04,12,13945
Azerbaijan,,2020,04,12,1098
Bahamas,,2020,04,12,46
Bahrain,,2020,04,12,1136
Bangladesh,,2020,04,12,621
Barbados,,2020,04,12,71
Belarus,,2020,04,12,2578
Belgium,,2020,04,12,29647
Benin,,2020,04,12,35
Bhutan,,2020,04,12,5
Bolivia,,2020,04,12,300
Bosnia and Herzegovina,,2020,04,12,1009
Brazil,,2020,04,12,22192
Brunei,,2020,04,12,136
Bulgaria,,2020,04,12,675
Burkina Faso,,2020,04,12,497
Cabo Verde,,2020,04,12,8
Cambodia,,2020,04,12,122
Cameroon,,2020,04,12,820
Canada,Alberta,2020,04,12,1567
Canada,British Columbia,2020,04,12,1445
Canada,Grand Princess,2020,04,12,13
Canada,Manitoba,2020,04,12,243
Canada,New Brunswick,2020,04,12,114
Canada,Newfoundland and Labrador,2020,04,12,242
Canada,Nova Scotia,2020,04,12,445
Canada,Ontario,2020,04,12,7049
Canada,Prince Edward Island,2020,04,12,25
Canada,Quebec,2020,04,12,12846
Canada,Saskatchewan,2020,04,12,298
Central African Republic,,2020,04,12,8
Chad,,2020,04,12,18
Chile,,2020,04,12,7213
China,Anhui,2020,04,12,991
China,Beijing,2020,04,12,589
China,Chongqing,2020,04,12,579
China,Fujian,2020,04,12,352
China,Gansu,2020,04,12,139
China,Guangdong,2020,04,12,1552
China,Guangxi,2020,04,12,254
China,Guizhou,2020,04,12,147
China,Hainan,2020,04,12,168
China,Hebei,2020,04,12,327
China,Heilongjiang,2020,04,12,684
China,Henan,2020,04,12,1276
China,Hong Kong,2020,04,12,1004
China,Hubei,2020,04,12,67803
China,Hunan,2020,04,12,1019
China,Inner Mongolia,2020,04,12,189
China,Jiangsu,2020,04,12,653
China,Jiangxi,2020,04,12,937
China,Jilin,2020,04,12,99
China,Liaoning,2020,04,12,145
China,Macau,2020,04,12,45
China,Ningxia,2020,04,12,75
China,Qinghai,2020,04,12,18
China,Shaanxi,2020,04,12,256
China,Shandong,2020,04,12,784
China,Shanghai,2020,04,12,607
China,Shanxi,2020,04,12,172
China,Sichuan,2020,04,12,560
China,Tianjin,2020,04,12,183
China,Tibet,2020,04,12,1
China,Xinjiang,2020,04,12,76
China,Yunnan,2020,04,12,184
China,Zhejiang,2020,04,12,1267
Colombia,,2020,04,12,2776
Congo (Brazzaville),,2020,04,12,60
Congo (Kinshasa),,2020,04,12,234
Costa Rica,,2020,04,12,595
Cote d'Ivoire,,2020,04,12,574
Croatia,,2020,04,12,1600
Diamond Princess,,2020,04,12,712
Cuba,,2020,04,12,669
Cyprus,,2020,04,12,633
Czechia,,2020,04,12,5991
Denmark,Faroe Islands,2020,04,12,184
Denmark,Greenland,2020,04,12,11
Denmark,,2020,04,12,6174
Djibouti,,2020,04,12,214
Dominican Republic,,2020,04,12,2967
Ecuador,,2020,04,12,7466
Egypt,,2020,04,12,2065
El Salvador,,2020,04,12,125
Equatorial Guinea,,2020,04,12,21
Eritrea,,2020,04,12,34
Estonia,,2020,04,12,1309
Eswatini,,2020,04,12,14
Ethiopia,,2020,04,12,71
Fiji,,2020,04,12,16
Finland,,2020,04,12,2974
France,French Guiana,2020,04,12,86
France,French Polynesia,2020,04,12,53
France,Guadeloupe,2020,04,12,143
France,Mayotte,2020,04,12,196
France,New Caledonia,2020,04,12,18
France,Reunion,2020,04,12,389
France,Saint Barthelemy,2020,04,12,6
France,St Martin,2020,04,12,32
France,Martinique,2020,04,12,155
France,,2020,04,12,120633
Gabon,,2020,04,12,49
Gambia,,2020,04,12,9
Georgia,,2020,04,12,257
Germany,,2020,04,12,127854
Ghana,,2020,04,12,566
Greece,,2020,04,12,2114
Guatemala,,2020,04,12,155
Guinea,,2020,04,12,250
Guyana,,2020,04,12,45
Haiti,,2020,04,12,33
Holy See,,2020,04,12,8
Honduras,,2020,04,12,393
Hungary,,2020,04,12,1410
Iceland,,2020,04,12,1701
India,,2020,04,12,9205
Indonesia,,2020,04,12,4241
Iran,,2020,04,12,71686
Iraq,,2020,04,12,1352
Ireland,,2020,04,12,9655
Israel,,2020,04,12,11145
Italy,,2020,04,12,156363
Jamaica,,2020,04,12,69
Japan,,2020,04,12,6748
Jordan,,2020,04,12,389
Kazakhstan,,2020,04,12,951
Kenya,,2020,04,12,197
"Korea, South",,2020,04,12,10512
Kuwait,,2020,04,12,1234
Kyrgyzstan,,2020,04,12,377
Latvia,,2020,04,12,651
Lebanon,,2020,04,12,630
Liberia,,2020,04,12,50
Liechtenstein,,2020,04,12,79
Lithuania,,2020,04,12,1053
Luxembourg,,2020,04,12,3281
Madagascar,,2020,04,12,106
Malaysia,,2020,04,12,4683
Maldives,,2020,04,12,20
Malta,,2020,04,12,378
Mauritania,,2020,04,12,7
Mauritius,,2020,04,12,324
Mexico,,2020,04,12,4219
Moldova,,2020,04,12,1662
Monaco,,2020,04,12,93
Mongolia,,2020,04,12,16
Montenegro,,2020,04,12,272
Morocco,,2020,04,12,1661
Namibia,,2020,04,12,16
Nepal,,2020,04,12,12
Netherlands,Aruba,2020,04,12,92
Netherlands,Curacao,2020,04,12,14
Netherlands,Sint Maarten,2020,04,12,50
Netherlands,,2020,04,12,25587
New Zealand,,2020,04,12,1330
Nicaragua,,2020,04,12,9
Niger,,2020,04,12,529
Nigeria,,2020,04,12,323
North Macedonia,,2020,04,12,828
Norway,,2020,04,12,6525
Oman,,2020,04,12,599
Pakistan,,2020,04,12,5230
Panama,,2020,04,12,3234
Papua New Guinea,,2020,04,12,2
Paraguay,,2020,04,12,134
Peru,,2020,04,12,7519
Philippines,,2020,04,12,4648
Poland,,2020,04,12,6674
Portugal,,2020,04,12,16585
Qatar,,2020,04,12,2979
Romania,,2020,04,12,6300
Russia,,2020,04,12,15770
Rwanda,,2020,04,12,126
Saint Lucia,,2020,04,12,15
Saint Vincent and the Grenadines,,2020,04,12,12
San Marino,,2020,04,12,356
Saudi Arabia,,2020,04,12,4462
Senegal,,2020,04,12,280
Serbia,,2020,04,12,3630
Seychelles,,2020,04,12,11
Singapore,,2020,04,12,2532
Slovakia,,2020,04,12,742
Slovenia,,2020,04,12,1205
Somalia,,2020,04,12,25
South Africa,,2020,04,12,2173
Spain,,2020,04,12,166831
Sri Lanka,,2020,04,12,210
Sudan,,2020,04,12,19
Suriname,,2020,04,12,10
Sweden,,2020,04,12,10483
Switzerland,,2020,04,12,25415
Taiwan*,,2020,04,12,388
Tanzania,,2020,04,12,32
Thailand,,2020,04,12,2551
Togo,,2020,04,12,76
Trinidad and Tobago,,2020,04,12,113
Tunisia,,2020,04,12,707
Turkey,,2020,04,12,56956
Uganda,,2020,04,12,54
Ukraine,,2020,04,12,2777
United Arab Emirates,,2020,04,12,4123
United Kingdom,Bermuda,2020,04,12,57
United Kingdom,Cayman Islands,2020,04,12,53
United Kingdom,Channel Islands,2020,04,12,431
United Kingdom,Gibraltar,2020,04,12,129
United Kingdom,Isle of Man,2020,04,12,228
United Kingdom,Montserrat,2020,04,12,9
United Kingdom,,2020,04,12,84279
Uruguay,,2020,04,12,494
US,,2020,04,12,555313
Uzbekistan,,2020,04,12,865
Venezuela,,2020,04,12,181
Vietnam,,2020,04,12,262
Zambia,,2020,04,12,43
Zimbabwe,,2020,04,12,14
Canada,Diamond Princess,2020,04,12,0
Dominica,,2020,04,12,16
Grenada,,2020,04,12,14
Mozambique,,2020,04,12,21
Syria,,2020,04,12,25
Timor-Leste,,2020,04,12,2
Belize,,2020,04,12,14
Canada,Recovered,2020,04,12,0
Laos,,2020,04,12,19
Libya,,2020,04,12,25
West Bank and Gaza,,2020,04,12,290
Guinea-Bissau,,2020,04,12,38
Mali,,2020,04,12,105
Saint Kitts and Nevis,,2020,04,12,12
Canada,Northwest Territories,2020,04,12,5
Canada,Yukon,2020,04,12,8
Kosovo,,2020,04,12,283
Burma,,2020,04,12,41
United Kingdom,Anguilla,2020,04,12,3
United Kingdom,British Virgin Islands,2020,04,12,3
United Kingdom,Turks and Caicos Islands,2020,04,12,9
MS Zaandam,,2020,04,12,9
Botswana,,2020,04,12,13
Burundi,,2020,04,12,5
Sierra Leone,,2020,04,12,10
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,04,12,3
Malawi,,2020,04,12,13
United Kingdom,Falkland Islands (Malvinas),2020,04,12,5
France,Saint Pierre and Miquelon,2020,04,12,1
South Sudan,,2020,04,12,4
Western Sahara,,2020,04,12,6
Sao Tome and Principe,,2020,04,12,4
Yemen,,2020,04,12,1
Afghanistan,,2020,04,13,665
Albania,,2020,04,13,467
Algeria,,2020,04,13,1983
Andorra,,2020,04,13,646
Angola,,2020,04,13,19
Antigua and Barbuda,,2020,04,13,23
Argentina,,2020,04,13,2208
Armenia,,2020,04,13,1039
Australia,Australian Capital Territory,2020,04,13,103
Australia,New South Wales,2020,04,13,2863
Australia,Northern Territory,2020,04,13,28
Australia,Queensland,2020,04,13,987
Australia,South Australia,2020,04,13,429
Australia,Tasmania,2020,04,13,144
Australia,Victoria,2020,04,13,1281
Australia,Western Australia,2020,04,13,517
Austria,,2020,04,13,14041
Azerbaijan,,2020,04,13,1148
Bahamas,,2020,04,13,47
Bahrain,,2020,04,13,1361
Bangladesh,,2020,04,13,803
Barbados,,2020,04,13,72
Belarus,,2020,04,13,2919
Belgium,,2020,04,13,30589
Benin,,2020,04,13,35
Bhutan,,2020,04,13,5
Bolivia,,2020,04,13,330
Bosnia and Herzegovina,,2020,04,13,1037
Brazil,,2020,04,13,23430
Brunei,,2020,04,13,136
Bulgaria,,2020,04,13,685
Burkina Faso,,2020,04,13,497
Cabo Verde,,2020,04,13,10
Cambodia,,2020,04,13,122
Cameroon,,2020,04,13,820
Canada,Alberta,2020,04,13,1732
Canada,British Columbia,2020,04,13,1490
Canada,Grand Princess,2020,04,13,13
Canada,Manitoba,2020,04,13,246
Canada,New Brunswick,2020,04,13,116
Canada,Newfoundland and Labrador,2020,04,13,244
Canada,Nova Scotia,2020,04,13,474
Canada,Ontario,2020,04,13,7470
Canada,Prince Edward Island,2020,04,13,25
Canada,Quebec,2020,04,13,13557
Canada,Saskatchewan,2020,04,13,300
Central African Republic,,2020,04,13,11
Chad,,2020,04,13,23
Chile,,2020,04,13,7525
China,Anhui,2020,04,13,991
China,Beijing,2020,04,13,589
China,Chongqing,2020,04,13,579
China,Fujian,2020,04,13,352
China,Gansu,2020,04,13,139
China,Guangdong,2020,04,13,1555
China,Guangxi,2020,04,13,254
China,Guizhou,2020,04,13,147
China,Hainan,2020,04,13,168
China,Hebei,2020,04,13,327
China,Heilongjiang,2020,04,13,740
China,Henan,2020,04,13,1276
China,Hong Kong,2020,04,13,1009
China,Hubei,2020,04,13,67803
China,Hunan,2020,04,13,1019
China,Inner Mongolia,2020,04,13,190
China,Jiangsu,2020,04,13,653
China,Jiangxi,2020,04,13,937
China,Jilin,2020,04,13,100
China,Liaoning,2020,04,13,145
China,Macau,2020,04,13,45
China,Ningxia,2020,04,13,75
China,Qinghai,2020,04,13,18
China,Shaanxi,2020,04,13,256
China,Shandong,2020,04,13,784
China,Shanghai,2020,04,13,618
China,Shanxi,2020,04,13,173
China,Sichuan,2020,04,13,560
China,Tianjin,2020,04,13,184
China,Tibet,2020,04,13,1
China,Xinjiang,2020,04,13,76
China,Yunnan,2020,04,13,184
China,Zhejiang,2020,04,13,1267
Colombia,,2020,04,13,2852
Congo (Brazzaville),,2020,04,13,60
Congo (Kinshasa),,2020,04,13,235
Costa Rica,,2020,04,13,612
Cote d'Ivoire,,2020,04,13,626
Croatia,,2020,04,13,1650
Diamond Princess,,2020,04,13,712
Cuba,,2020,04,13,726
Cyprus,,2020,04,13,662
Czechia,,2020,04,13,6059
Denmark,Faroe Islands,2020,04,13,184
Denmark,Greenland,2020,04,13,11
Denmark,,2020,04,13,6318
Djibouti,,2020,04,13,298
Dominican Republic,,2020,04,13,3167
Ecuador,,2020,04,13,7529
Egypt,,2020,04,13,2190
El Salvador,,2020,04,13,137
Equatorial Guinea,,2020,04,13,21
Eritrea,,2020,04,13,34
Estonia,,2020,04,13,1332
Eswatini,,2020,04,13,15
Ethiopia,,2020,04,13,74
Fiji,,2020,04,13,16
Finland,,2020,04,13,3064
France,French Guiana,2020,04,13,86
France,French Polynesia,2020,04,13,55
France,Guadeloupe,2020,04,13,143
France,Mayotte,2020,04,13,207
France,New Caledonia,2020,04,13,18
France,Reunion,2020,04,13,391
France,Saint Barthelemy,2020,04,13,6
France,St Martin,2020,04,13,32
France,Martinique,2020,04,13,157
France,,2020,04,13,124298
Gabon,,2020,04,13,57
Gambia,,2020,04,13,9
Georgia,,2020,04,13,272
Germany,,2020,04,13,130072
Ghana,,2020,04,13,566
Greece,,2020,04,13,2145
Guatemala,,2020,04,13,156
Guinea,,2020,04,13,319
Guyana,,2020,04,13,45
Haiti,,2020,04,13,40
Holy See,,2020,04,13,8
Honduras,,2020,04,13,397
Hungary,,2020,04,13,1458
Iceland,,2020,04,13,1711
India,,2020,04,13,10453
Indonesia,,2020,04,13,4557
Iran,,2020,04,13,73303
Iraq,,2020,04,13,1378
Ireland,,2020,04,13,10647
Israel,,2020,04,13,11586
Italy,,2020,04,13,159516
Jamaica,,2020,04,13,73
Japan,,2020,04,13,7370
Jordan,,2020,04,13,391
Kazakhstan,,2020,04,13,1091
Kenya,,2020,04,13,208
"Korea, South",,2020,04,13,10537
Kuwait,,2020,04,13,1300
Kyrgyzstan,,2020,04,13,419
Latvia,,2020,04,13,655
Lebanon,,2020,04,13,632
Liberia,,2020,04,13,59
Liechtenstein,,2020,04,13,79
Lithuania,,2020,04,13,1062
Luxembourg,,2020,04,13,3292
Madagascar,,2020,04,13,106
Malaysia,,2020,04,13,4817
Maldives,,2020,04,13,20
Malta,,2020,04,13,384
Mauritania,,2020,04,13,7
Mauritius,,2020,04,13,324
Mexico,,2020,04,13,4661
Moldova,,2020,04,13,1712
Monaco,,2020,04,13,93
Mongolia,,2020,04,13,17
Montenegro,,2020,04,13,274
Morocco,,2020,04,13,1763
Namibia,,2020,04,13,16
Nepal,,2020,04,13,14
Netherlands,Aruba,2020,04,13,92
Netherlands,Curacao,2020,04,13,14
Netherlands,Sint Maarten,2020,04,13,50
Netherlands,,2020,04,13,26551
New Zealand,,2020,04,13,1349
Nicaragua,,2020,04,13,9
Niger,,2020,04,13,529
Nigeria,,2020,04,13,343
North Macedonia,,2020,04,13,854
Norway,,2020,04,13,6603
Oman,,2020,04,13,727
Pakistan,,2020,04,13,5496
Panama,,2020,04,13,3400
Papua New Guinea,,2020,04,13,2
Paraguay,,2020,04,13,147
Peru,,2020,04,13,9784
Philippines,,2020,04,13,4932
Poland,,2020,04,13,6934
Portugal,,2020,04,13,16934
Qatar,,2020,04,13,3231
Romania,,2020,04,13,6633
Russia,,2020,04,13,18328
Rwanda,,2020,04,13,127
Saint Lucia,,2020,04,13,15
Saint Vincent and the Grenadines,,2020,04,13,12
San Marino,,2020,04,13,356
Saudi Arabia,,2020,04,13,4934
Senegal,,2020,04,13,291
Serbia,,2020,04,13,4054
Seychelles,,2020,04,13,11
Singapore,,2020,04,13,2918
Slovakia,,2020,04,13,769
Slovenia,,2020,04,13,1212
Somalia,,2020,04,13,60
South Africa,,2020,04,13,2272
Spain,,2020,04,13,170099
Sri Lanka,,2020,04,13,217
Sudan,,2020,04,13,29
Suriname,,2020,04,13,10
Sweden,,2020,04,13,10948
Switzerland,,2020,04,13,25688
Taiwan*,,2020,04,13,393
Tanzania,,2020,04,13,49
Thailand,,2020,04,13,2579
Togo,,2020,04,13,77
Trinidad and Tobago,,2020,04,13,113
Tunisia,,2020,04,13,726
Turkey,,2020,04,13,61049
Uganda,,2020,04,13,54
Ukraine,,2020,04,13,3102
United Arab Emirates,,2020,04,13,4521
United Kingdom,Bermuda,2020,04,13,57
United Kingdom,Cayman Islands,2020,04,13,53
United Kingdom,Channel Islands,2020,04,13,436
United Kingdom,Gibraltar,2020,04,13,129
United Kingdom,Isle of Man,2020,04,13,242
United Kingdom,Montserrat,2020,04,13,11
United Kingdom,,2020,04,13,88621
Uruguay,,2020,04,13,494
US,,2020,04,13,580619
Uzbekistan,,2020,04,13,998
Venezuela,,2020,04,13,189
Vietnam,,2020,04,13,265
Zambia,,2020,04,13,45
Zimbabwe,,2020,04,13,17
Canada,Diamond Princess,2020,04,13,0
Dominica,,2020,04,13,16
Grenada,,2020,04,13,14
Mozambique,,2020,04,13,21
Syria,,2020,04,13,25
Timor-Leste,,2020,04,13,4
Belize,,2020,04,13,18
Canada,Recovered,2020,04,13,0
Laos,,2020,04,13,19
Libya,,2020,04,13,26
West Bank and Gaza,,2020,04,13,308
Guinea-Bissau,,2020,04,13,38
Mali,,2020,04,13,123
Saint Kitts and Nevis,,2020,04,13,12
Canada,Northwest Territories,2020,04,13,5
Canada,Yukon,2020,04,13,8
Kosovo,,2020,04,13,283
Burma,,2020,04,13,62
United Kingdom,Anguilla,2020,04,13,3
United Kingdom,British Virgin Islands,2020,04,13,3
United Kingdom,Turks and Caicos Islands,2020,04,13,10
MS Zaandam,,2020,04,13,9
Botswana,,2020,04,13,13
Burundi,,2020,04,13,5
Sierra Leone,,2020,04,13,10
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,04,13,3
Malawi,,2020,04,13,16
United Kingdom,Falkland Islands (Malvinas),2020,04,13,5
France,Saint Pierre and Miquelon,2020,04,13,1
South Sudan,,2020,04,13,4
Western Sahara,,2020,04,13,6
Sao Tome and Principe,,2020,04,13,4
Yemen,,2020,04,13,1
Afghanistan,,2020,04,14,714
Albania,,2020,04,14,475
Algeria,,2020,04,14,2070
Andorra,,2020,04,14,659
Angola,,2020,04,14,19
Antigua and Barbuda,,2020,04,14,23
Argentina,,2020,04,14,2277
Armenia,,2020,04,14,1067
Australia,Australian Capital Territory,2020,04,14,103
Australia,New South Wales,2020,04,14,2870
Australia,Northern Territory,2020,04,14,28
Australia,Queensland,2020,04,14,998
Australia,South Australia,2020,04,14,433
Australia,Tasmania,2020,04,14,165
Australia,Victoria,2020,04,14,1291
Australia,Western Australia,2020,04,14,527
Austria,,2020,04,14,14226
Azerbaijan,,2020,04,14,1197
Bahamas,,2020,04,14,49
Bahrain,,2020,04,14,1528
Bangladesh,,2020,04,14,1012
Barbados,,2020,04,14,72
Belarus,,2020,04,14,3281
Belgium,,2020,04,14,31119
Benin,,2020,04,14,35
Bhutan,,2020,04,14,5
Bolivia,,2020,04,14,354
Bosnia and Herzegovina,,2020,04,14,1083
Brazil,,2020,04,14,25262
Brunei,,2020,04,14,136
Bulgaria,,2020,04,14,713
Burkina Faso,,2020,04,14,528
Cabo Verde,,2020,04,14,11
Cambodia,,2020,04,14,122
Cameroon,,2020,04,14,848
Canada,Alberta,2020,04,14,1870
Canada,British Columbia,2020,04,14,1490
Canada,Grand Princess,2020,04,14,13
Canada,Manitoba,2020,04,14,246
Canada,New Brunswick,2020,04,14,116
Canada,Newfoundland and Labrador,2020,04,14,244
Canada,Nova Scotia,2020,04,14,517
Canada,Ontario,2020,04,14,7953
Canada,Prince Edward Island,2020,04,14,25
Canada,Quebec,2020,04,14,14248
Canada,Saskatchewan,2020,04,14,300
Central African Republic,,2020,04,14,11
Chad,,2020,04,14,23
Chile,,2020,04,14,7917
China,Anhui,2020,04,14,991
China,Beijing,2020,04,14,589
China,Chongqing,2020,04,14,579
China,Fujian,2020,04,14,353
China,Gansu,2020,04,14,139
China,Guangdong,2020,04,14,1564
China,Guangxi,2020,04,14,254
China,Guizhou,2020,04,14,147
China,Hainan,2020,04,14,168
China,Hebei,2020,04,14,327
China,Heilongjiang,2020,04,14,819
China,Henan,2020,04,14,1276
China,Hong Kong,2020,04,14,1012
China,Hubei,2020,04,14,67803
China,Hunan,2020,04,14,1019
China,Inner Mongolia,2020,04,14,190
China,Jiangsu,2020,04,14,653
China,Jiangxi,2020,04,14,937
China,Jilin,2020,04,14,100
China,Liaoning,2020,04,14,145
China,Macau,2020,04,14,45
China,Ningxia,2020,04,14,75
China,Qinghai,2020,04,14,18
China,Shaanxi,2020,04,14,256
China,Shandong,2020,04,14,784
China,Shanghai,2020,04,14,618
China,Shanxi,2020,04,14,173
China,Sichuan,2020,04,14,560
China,Tianjin,2020,04,14,185
China,Tibet,2020,04,14,1
China,Xinjiang,2020,04,14,76
China,Yunnan,2020,04,14,184
China,Zhejiang,2020,04,14,1267
Colombia,,2020,04,14,2979
Congo (Brazzaville),,2020,04,14,60
Congo (Kinshasa),,2020,04,14,241
Costa Rica,,2020,04,14,618
Cote d'Ivoire,,2020,04,14,638
Croatia,,2020,04,14,1704
Diamond Princess,,2020,04,14,712
Cuba,,2020,04,14,766
Cyprus,,2020,04,14,695
Czechia,,2020,04,14,6111
Denmark,Faroe Islands,2020,04,14,184
Denmark,Greenland,2020,04,14,11
Denmark,,2020,04,14,6511
Djibouti,,2020,04,14,363
Dominican Republic,,2020,04,14,3286
Ecuador,,2020,04,14,7603
Egypt,,2020,04,14,2350
El Salvador,,2020,04,14,149
Equatorial Guinea,,2020,04,14,41
Eritrea,,2020,04,14,34
Estonia,,2020,04,14,1373
Eswatini,,2020,04,14,15
Ethiopia,,2020,04,14,82
Fiji,,2020,04,14,16
Finland,,2020,04,14,3161
France,French Guiana,2020,04,14,86
France,French Polynesia,2020,04,14,55
France,Guadeloupe,2020,04,14,145
France,Mayotte,2020,04,14,217
France,New Caledonia,2020,04,14,18
France,Reunion,2020,04,14,391
France,Saint Barthelemy,2020,04,14,6
France,St Martin,2020,04,14,32
France,Martinique,2020,04,14,157
France,,2020,04,14,130253
Gabon,,2020,04,14,57
Gambia,,2020,04,14,9
Georgia,,2020,04,14,300
Germany,,2020,04,14,131359
Ghana,,2020,04,14,636
Greece,,2020,04,14,2170
Guatemala,,2020,04,14,167
Guinea,,2020,04,14,363
Guyana,,2020,04,14,47
Haiti,,2020,04,14,40
Holy See,,2020,04,14,8
Honduras,,2020,04,14,407
Hungary,,2020,04,14,1512
Iceland,,2020,04,14,1720
India,,2020,04,14,11487
Indonesia,,2020,04,14,4839
Iran,,2020,04,14,74877
Iraq,,2020,04,14,1400
Ireland,,2020,04,14,11479
Israel,,2020,04,14,12046
Italy,,2020,04,14,162488
Jamaica,,2020,04,14,73
Japan,,2020,04,14,7645
Jordan,,2020,04,14,397
Kazakhstan,,2020,04,14,1232
Kenya,,2020,04,14,216
"Korea, South",,2020,04,14,10564
